imdb_url,title,year,runtime,genre,rating,votes,plot,clean_title,clean_plot,clean_genre,vote_weight,vote_weight_norm,rating_norm,popularity_score,content
https://www.imdb.com/title/tt6705126/,Prem Geet,2016,138 min,Romance,7.5,30.0,"Prem and Geet meet each other on the way to Kagbeni. Geet escaped from home because of her grandmother's continuous insistence to marry. Prem was on the way due to his personal deeds, but he was too pressurized to marry. Both fakes their marriage to get rid of continuous insistence, but ultimately fall in love then after. But their fake marriage creates problems and ultimately they are separated from each other. Both try to convince their parents, but fails.geet decided to die and she meet with prem .at last geet sucide and prem also decided to die .",prem geet,prem and geet meet each other on the way to kagbeni geet escaped from home because of her grandmother s continuous insistence to marry prem was on the way due to his personal deeds but he was too pressurized to marry both fakes their marriage to get rid of continuous insistence but ultimately fall in love then after but their fake marriage creates problems and ultimately they are separated from each other both try to convince their parents but fails geet decided to die and she meet with prem at last geet sucide and prem also decided to die,romance,3.4339872044851463,0.5190376921016097,0.75,0.6114226152609659,prem geet prem geet prem geet romance romance prem and geet meet each other on the way to kagbeni geet escaped from home because of her grandmother s continuous insistence to marry prem was on the way due to his personal deeds but he was too pressurized to marry both fakes their marriage to get rid of continuous insistence but ultimately fall in love then after but their fake marriage creates problems and ultimately they are separated from each other both try to convince their parents but fails geet decided to die and she meet with prem at last geet sucide and prem also decided to die
https://www.imdb.com/title/tt7786264/,Shatru Gate,2018,138 min,"Comedy, Drama",6.8,100.0,A wedding conflict between two families.,shatru gate,a wedding conflict between two families,comedy drama,4.61512051684126,0.6975627336943494,0.6799999999999999,0.6905376402166096,shatru gate shatru gate shatru gate comedy drama comedy drama a wedding conflict between two families
https://www.imdb.com/title/tt7676212/,Jhyanakuti,2017,138 min,"Comedy, Drama, Romance",8.0,27.0,A hilarious ride of a married couple n their adorable 8 months old baby boy. Beautiful Dhampus as It's set and majestic views and mountains as the backdrop.,jhyanakuti,a hilarious ride of a married couple n their adorable 8 months old baby boy beautiful dhampus as it s set and majestic views and mountains as the backdrop,comedy drama romance,3.332204510175204,0.5036535186598694,0.8,0.6221921111959217,jhyanakuti jhyanakuti jhyanakuti comedy drama romance comedy drama romance a hilarious ride of a married couple n their adorable 8 months old baby boy beautiful dhampus as it s set and majestic views and mountains as the backdrop
https://www.imdb.com/title/tt3638644/,Seto Surya,2016,89 min,"Adventure, Drama",7.1,397.0,"Anti-regime partisan Chandra confronts physical, social and political obstacles for his father's funeral. His search for a solution takes him to neighboring mountain villages and encounters with the police and rebel guerrillas. A portrait of post-civil war Nepal during the fragile deadlocked peace process.",seto surya,anti regime partisan chandra confronts physical social and political obstacles for his father s funeral his search for a solution takes him to neighboring mountain villages and encounters with the police and rebel guerrillas a portrait of post civil war nepal during the fragile deadlocked peace process,adventure drama,5.986452005284438,0.9048357048743708,0.71,0.8269014229246225,seto surya seto surya seto surya adventure drama adventure drama anti regime partisan chandra confronts physical social and political obstacles for his father s funeral his search for a solution takes him to neighboring mountain villages and encounters with the police and rebel guerrillas a portrait of post civil war nepal during the fragile deadlocked peace process
https://www.imdb.com/title/tt4991660/,Kalo Pothi,2015,90 min,"Action, Drama, History",7.2,466.0,"They are bonded, nonetheless, by friendship and affection for a hen, whose eggs just might make a difference to Prakash's impoverished family. When the boy's father sells the bird, the chums desperately attempt to raise funds in order to buy it back.",kalo pothi,they are bonded nonetheless by friendship and affection for a hen whose eggs just might make a difference to prakash s impoverished family when the boy s father sells the bird the chums desperately attempt to raise funds in order to buy it back,action drama history,6.1463292576688975,0.9290007104948906,0.72,0.8454004262969343,kalo pothi kalo pothi kalo pothi action drama history action drama history they are bonded nonetheless by friendship and affection for a hen whose eggs just might make a difference to prakash s impoverished family when the boy s father sells the bird the chums desperately attempt to raise funds in order to buy it back
https://www.imdb.com/title/tt6944688/,A Mero Hajur 2,2017,138 min,"Drama, Romance",7.7,194.0,"A Man stalks a girl, after while they fall in love, but their relative don't want the girl to be with that man.",a mero hajur 2,a man stalks a girl after while they fall in love but their relative don t want the girl to be with that man,drama romance,5.272999558563747,0.7969993358609708,0.77,0.7861996015165825,a mero hajur 2 a mero hajur 2 a mero hajur 2 drama romance drama romance a man stalks a girl after while they fall in love but their relative don t want the girl to be with that man
https://www.imdb.com/title/tt6160932/,Chhakka Panja,2016,130 min,"Comedy, Drama, Family",6.8,160.0,"Story of five friends Raja (Deepak Raj Giri), Saraswoti (Jeetu Nepal), Magne (Kedar Ghimire) and Buddhi (Buddhi Tamang). Raja is rich but illiterate and enjoys life, and tells his friends to not get married or hold any job. However, he secretly has affairs with married women.Then one day Raja gets married to Champa (Priyanka Karki), and the story enters a serious mode.",chhakka panja,story of five friends raja deepak raj giri saraswoti jeetu nepal magne kedar ghimire and buddhi buddhi tamang raja is rich but illiterate and enjoys life and tells his friends to not get married or hold any job however he secretly has affairs with married women then one day raja gets married to champa priyanka karki and the story enters a serious mode,comedy drama family,5.081404364984463,0.7680402509339022,0.6799999999999999,0.7328241505603412,chhakka panja chhakka panja chhakka panja comedy drama family comedy drama family story of five friends raja deepak raj giri saraswoti jeetu nepal magne kedar ghimire and buddhi buddhi tamang raja is rich but illiterate and enjoys life and tells his friends to not get married or hold any job however he secretly has affairs with married women then one day raja gets married to champa priyanka karki and the story enters a serious mode
https://www.imdb.com/title/tt3696800/,Kabaddi,2014,123 min,"Comedy, Drama, Romance",8.2,434.0,"Kazi a young aimless man dreams of marrying Maiya, a village girl by any means although she wants to go to the city for higher education. Their lives are thrown into turmoil with the arrival of Bibek, a charming young man from the city.",kabaddi,kazi a young aimless man dreams of marrying maiya a village girl by any means although she wants to go to the city for higher education their lives are thrown into turmoil with the arrival of bibek a charming young man from the city,comedy drama romance,6.075346031088684,0.918271791629381,0.82,0.8789630749776285,kabaddi kabaddi kabaddi comedy drama romance comedy drama romance kazi a young aimless man dreams of marrying maiya a village girl by any means although she wants to go to the city for higher education their lives are thrown into turmoil with the arrival of bibek a charming young man from the citys
https://www.imdb.com/title/tt8289002/,Jai Bhole,2018,138 min,Comedy,6.0,20.0,Friendship between two people and love.,jai bhole,friendship between two people and love,comedy,3.044522437723423,0.46017116708052874,0.6,0.5161027002483172,jai bhole jai bhole jai bhole comedy comedy friendship between two people and love
https://www.imdb.com/title/tt5691226/,Pashupati Prasad,2016,140 min,"Drama, Romance",8.8,1.0,When a man named Pashuati comes to Kathmandu to pay his father loans while in Kathmandu he discovers Pashupatinath where he fights the danger of Kathmandu.,pashupati prasad,when a man named pashuati comes to kathmandu to pay his father loans while in kathmandu he discovers pashupatinath where he fights the danger of kathmandu,drama romance,0.6931471805599453,0.10476728405239108,0.8800000000000001,0.41486037043143476,pashupati prasad pashupati prasad pashupati prasad drama romance drama romance when a man named pashuati comes to kathmandu to pay his father loans while in kathmandu he discovers pashupatinath where he fights the danger of kathmandu
https://www.imdb.com/title/tt5364878/,The Man from Kathmandu Vol. 1,2019,,"Action, Drama",7.5,20.0,"More than 20000 foreign fighters have joined ISIS, this story is different..",the man from kathmandu vol 1,more than 20000 foreign fighters have joined isis this story is different,action drama,3.044522437723423,0.46017116708052874,0.75,0.5761027002483172,the man from kathmandu vol 1 the man from kathmandu vol 1 the man from kathmandu vol 1 action drama action drama more than 20000 foreign fighters have joined isis this story is different
https://www.imdb.com/title/tt2296799/,Highway to Dhampus,2014,100 min,"Drama, Romance",8.0,158.0,"When Laxmi, headmistress of a small orphanage in Nepal, is visited by a rich socialite attempting to fix her image through charitable acts, a chain of events is set in motion that affects everyone involved. Ajit, the western-savvy bush pilot, Colt, the American photojournalist and chaperone, and even Elizabeth, the spoiled British heiress, all discover their own reasons to ultimately change for the better.",highway to dhampus,when laxmi headmistress of a small orphanage in nepal is visited by a rich socialite attempting to fix her image through charitable acts a chain of events is set in motion that affects everyone involved ajit the western savvy bush pilot colt the american photojournalist and chaperone and even elizabeth the spoiled british heiress all discover their own reasons to ultimately change for the better,drama romance,5.0689042022202315,0.7661508858181653,0.8,0.7796905314908992,highway to dhampus highway to dhampus highway to dhampus drama romance drama romance when laxmi headmistress of a small orphanage in nepal is visited by a rich socialite attempting to fix her image through charitable acts a chain of events is set in motion that affects everyone involved ajit the western savvy bush pilot colt the american photojournalist and chaperone and even elizabeth the spoiled british heiress all discover their own reasons to ultimately change for the better
https://www.imdb.com/title/tt7528086/,Kri,2018,138 min,"Action, Drama",6.5,112.0,A man fights for his love.,kri,a man fights for his love,action drama,4.727387818712341,0.7145316266434939,0.65,0.6887189759860963,kri kri kri action drama action drama a man fights for his love
https://www.imdb.com/title/tt8439948/,Bobby,2018,130 min,Drama,8.6,24.0,"'Bobby' is a complete romantic Nepali family drama based on a real incident and revolves around a deeply-in-love couple and shows their love relationship, struggle and achievement. What's interesting about this project is that the movie will feature the same couple in lead on whom the film is being made. This is the first time in Nepali film industry's history that the real life characters are being shown as reel life couple, too.",bobby,bobby is a complete romantic nepali family drama based on a real incident and revolves around a deeply in love couple and shows their love relationship struggle and achievement what s interesting about this project is that the movie will feature the same couple in lead on whom the film is being made this is the first time in nepali film industry s history that the real life characters are being shown as reel life couple too,drama,3.2188758248682006,0.4865242005325831,0.86,0.6359145203195499,bobby bobby bobby drama drama bobby is a complete romantic nepali family drama based on a real incident and revolves around a deeply in love couple and shows their love relationship struggle and achievement what s interesting about this project is that the movie will feature the same couple in lead on whom the film is being made this is the first time in nepali film industry s history that the real life characters are being shown as reel life couple too
https://www.imdb.com/title/tt10171548/,Yarne,,19 min,"Short, Drama",0.0,0.0,"Best-friend child monks living in a Buddhist monastery begin receiving small donations for performing prayers, only to find their friendship tested over how to spend it.",yarne,best friend child monks living in a buddhist monastery begin receiving small donations for performing prayers only to find their friendship tested over how to spend it,short drama,0.0,0.0,0.0,0.0,yarne yarne yarne short drama short drama best friend child monks living in a buddhist monastery begin receiving small donations for performing prayers only to find their friendship tested over how to spend it
https://www.imdb.com/title/tt6944552/,Dui Rupaiyan,2017,138 min,"Action, Drama",7.5,137.0,"One day, while conducting such smuggling, they lose the transaction slip - a Rs. 2 note. The film ""Dui Rupaiyan"" entails their quest to find that Rs. 2 and save their necks, all the while saving themselves from local thugs, police, and their boss too.",dui rupaiyan,one day while conducting such smuggling they lose the transaction slip a rs 2 note the film dui rupaiyan entails their quest to find that rs 2 and save their necks all the while saving themselves from local thugs police and their boss too,action drama,4.927253685157205,0.7447408009566475,0.75,0.7468444805739886,dui rupaiyan dui rupaiyan dui rupaiyan action drama action drama one day while conducting such smuggling they lose the transaction slip a rs 2 note the film dui rupaiyan entails their quest to find that rs 2 and save their necks all the while saving themselves from local thugs police and their boss too
https://www.imdb.com/title/tt6566022/,Balidaan,1997,,Drama,9.1,31.0,Story of people's democratic fight against the Panchayat System that prevailed in Nepal.,balidaan,story of people s democratic fight against the panchayat system that prevailed in nepal,drama,3.4657359027997265,0.5238364202619554,0.9099999999999999,0.6783018521571733,balidaan balidaan balidaan drama drama story of people s democratic fight against the panchayat system that prevailed in nepal
https://www.imdb.com/title/tt6249904/,Jatra,2016,150 min,"Action, Comedy, Drama",8.2,159.0,"An innocent, poor and hardworking man Phadindra Timsina (Bipin Karki) finds a sack full of 3 Crores Nepalese rupees stolen from a bank. He then consults with his 2 friends Jayas (Rabindra Singh Baniya) and Munna (Rabindra Jha) to make that money white.",jatra,an innocent poor and hardworking man phadindra timsina bipin karki finds a sack full of 3 crores nepalese rupees stolen from a bank he then consults with his 2 friends jayas rabindra singh baniya and munna rabindra jha to make that money white,action comedy drama,5.075173815233827,0.767098520528247,0.82,0.7882591123169482,jatra jatra jatra action comedy drama action comedy drama an innocent poor and hardworking man phadindra timsina bipin karki finds a sack full of 3 crores nepalese rupees stolen from a bank he then consults with his 2 friends jayas rabindra singh baniya and munna rabindra jha to make that money white
https://www.imdb.com/title/tt10623658/,Xira,2019,129 min,"Action, Crime",7.4,5.0,Xira is a story about a woman who chose an unconventional path for vengeance. It shows the journey of a mixed-martial arts (MMA) athlete in search of justice for those she loved and lost.,xira,xira is a story about a woman who chose an unconventional path for vengeance it shows the journey of a mixed martial arts mma athlete in search of justice for those she loved and lost,action crime,1.791759469228055,0.27081950057783255,0.74,0.4584917003466995,xira xira xira action crime action crime xira is a story about a woman who chose an unconventional path for vengeance it shows the journey of a mixed martial arts mma athlete in search of justice for those she loved and lost
https://www.imdb.com/title/tt6569172/,Woda Number 6,2015,130 min,Comedy,5.5,16.0,It revolves around the village of Nuwakot and five friend's story that gets connected with the Maoist revolution.,woda number 6,it revolves around the village of nuwakot and five friend s story that gets connected with the maoist revolution,comedy,2.833213344056216,0.4282323805428679,0.55,0.4769394283257207,woda number 6 woda number 6 woda number 6 comedy comedy it revolves around the village of nuwakot and five friend s story that gets connected with the maoist revolution
https://www.imdb.com/title/tt7305634/,Mr. Jholay,2018,,"Drama, Romance",7.7,38.0,A unknower (Dayahang Rai) acounters a lot of unknown stuff to him than he starts visit them with his friends while in the journey he starts to began a relationship.,mr jholay,a unknower dayahang rai acounters a lot of unknown stuff to him than he starts visit them with his friends while in the journey he starts to began a relationship,drama romance,3.6635616461296463,0.5537372355946792,0.77,0.6402423413568076,mr jholay mr jholay mr jholay drama romance drama romance a unknower dayahang rai acounters a lot of unknown stuff to him than he starts visit them with his friends while in the journey he starts to began a relationship
https://www.imdb.com/title/tt6759476/,Ghampani,2017,,"Drama, Romance",7.8,46.0,"Tara and Furba from different caste start to fall in love, to succeed their marriage they have to run away from their family.",ghampani,tara and furba from different caste start to fall in love to succeed their marriage they have to run away from their family,drama romance,3.8501476017100584,0.5819391880179559,0.78,0.6611635128107736,ghampani ghampani ghampani drama romance drama romance tara and furba from different caste start to fall in love to succeed their marriage they have to run away from their family
https://www.imdb.com/title/tt8475990/,A Mero Hajur 3,2019,125 min,"Drama, Romance",6.3,26.0,An romantic relationship between a celebrity and his fan.,a mero hajur 3,an romantic relationship between a celebrity and his fan,drama romance,3.295836866004329,0.49815664957632444,0.63,0.5508939897457947,a mero hajur 3 a mero hajur 3 a mero hajur 3 drama romance drama romance an romantic relationship between a celebrity and his fan
https://www.imdb.com/title/tt7301950/,Romeo & Muna,2018,138 min,"Drama, Romance",7.5,8.0,"They meet, they collide, they accept, they forgive. But will they be together, unlike in epic love stories ""Romeo and Juliet"" or ""Muna Madan""?",romeo muna,they meet they collide they accept they forgive but will they be together unlike in epic love stories romeo and juliet or muna madan,drama romance,2.1972245773362196,0.332104433050883,0.75,0.49926265983052986,romeo muna romeo muna romeo muna drama romance drama romance they meet they collide they accept they forgive but will they be together unlike in epic love stories romeo and juliet or muna madan
https://www.imdb.com/title/tt9247166/,The Break Up,2019,,"Comedy, Drama, Romance",6.8,5.0,Love story between Aaviskhar and Sara and how their friends-with-benefits relationship ends up in them falling in love with each other.,the break up,love story between aaviskhar and sara and how their friends with benefits relationship ends up in them falling in love with each other,comedy drama romance,1.791759469228055,0.27081950057783255,0.6799999999999999,0.4344917003466995,the break up the break up the break up comedy drama romance comedy drama romance love story between aaviskhar and sara and how their friends with benefits relationship ends up in them falling in love with each other
https://www.imdb.com/title/tt7869010/,Sherbahadur,2018,138 min,"Drama, Thriller",0.0,0.0,"Three people rob the houses of rich people when the owners are out of town. They then find out about Sherbahadur , a rich ex-army man and plan to rob his house.",sherbahadur,three people rob the houses of rich people when the owners are out of town they then find out about sherbahadur a rich ex army man and plan to rob his house,drama thriller,0.0,0.0,0.0,0.0,sherbahadur sherbahadur sherbahadur drama thriller drama thriller three people rob the houses of rich people when the owners are out of town they then find out about sherbahadur a rich ex army man and plan to rob his house
https://www.imdb.com/title/tt7471552/,Hami Tin Bhai,2004,138 min,"Action, Comedy",7.4,17.0,"The movie opens with an orphan boy called Hari, who earns his living by stealing shoes in temples and reselling them and begging. He meets two orphan boys, Ram and Laxman he adopts them as his brothers as he feels sorry for them. To ensure that Ram and Laxman receive a good education, he leaves his life of crime and works honestly.",hami tin bhai,the movie opens with an orphan boy called hari who earns his living by stealing shoes in temples and reselling them and begging he meets two orphan boys ram and laxman he adopts them as his brothers as he feels sorry for them to ensure that ram and laxman receive a good education he leaves his life of crime and works honestly,action comedy,2.8903717578961645,0.43687171710327405,0.74,0.5581230302619644,hami tin bhai hami tin bhai hami tin bhai action comedy action comedy the movie opens with an orphan boy called hari who earns his living by stealing shoes in temples and reselling them and begging he meets two orphan boys ram and laxman he adopts them as his brothers as he feels sorry for them to ensure that ram and laxman receive a good education he leaves his life of crime and works honestly
https://www.imdb.com/title/tt2179133/,Loot,2012,138 min,"Crime, Drama, Thriller",8.1,746.0,A man with a 'master plan' to rob a bank searches and leads four frustrated men in their quest for quick money.,loot,a man with a master plan to rob a bank searches and leads four frustrated men in their quest for quick money,crime drama thriller,6.616065185132817,1.0,0.8099999999999999,0.9239999999999999,loot loot loot crime drama thriller crime drama thriller a man with a master plan to rob a bank searches and leads four frustrated men in their quest for quick money
https://www.imdb.com/title/tt7085078/,Prem Geet 2,2017,138 min,"Drama, Romance",7.7,107.0,"Prem Geet 2, a sequel to 2016's Prem Geet, is a musical and tells the story of Prem and Geet, its two protagonists, and their journey from Burma to Martha, a rural village in Mugu, Nepal.",prem geet 2,prem geet 2 a sequel to 2016 s prem geet is a musical and tells the story of prem and geet its two protagonists and their journey from burma to martha a rural village in mugu nepal,drama romance,4.68213122712422,0.7076912176811067,0.77,0.7326147306086641,prem geet 2 prem geet 2 prem geet 2 drama romance drama romance prem geet 2 a sequel to 2016 s prem geet is a musical and tells the story of prem and geet its two protagonists and their journey from burma to martha a rural village in mugu nepal
https://www.imdb.com/title/tt8243058/,Timi Sanga,2018,,Romance,7.3,7.0,Three strangers faces loves and conflicts in a joyful trek to Ghandruk.,timi sanga,three strangers faces loves and conflicts in a joyful trek to ghandruk,romance,2.0794415416798357,0.3143018521571732,0.73,0.4805811112943039,timi sanga timi sanga timi sanga romance romance three strangers faces loves and conflicts in a joyful trek to ghandruk
https://www.imdb.com/title/tt10036886/,The Last Honey Hunter,2018,36 min,"Documentary, Short",0.0,0.0,Kulung people practice an ancient animistic tradition that is under the threat of modernism: climbing rope ladders up sheer cliffs and the harvesting of a kind of toxic honey by the world's largest honeybee.,the last honey hunter,kulung people practice an ancient animistic tradition that is under the threat of modernism climbing rope ladders up sheer cliffs and the harvesting of a kind of toxic honey by the world s largest honeybee,documentary short,0.0,0.0,0.0,0.0,the last honey hunter the last honey hunter the last honey hunter documentary short documentary short kulung people practice an ancient animistic tradition that is under the threat of modernism climbing rope ladders up sheer cliffs and the harvesting of a kind of toxic honey by the world s largest honeybee
https://www.imdb.com/title/tt7625030/,Aishwarya,2017,138 min,"Drama, Romance",7.0,6.0,"Sameer and Raghav are two rival businessman based in Kathmandu who can go any length to one up each other. But when Deepika , an aspiring fashion model, enters the picture, Sameer and Raghav's rivalry takes a bitter turn and their professional hatred becomes a personal vendetta.",aishwarya,sameer and raghav are two rival businessman based in kathmandu who can go any length to one up each other but when deepika an aspiring fashion model enters the picture sameer and raghav s rivalry takes a bitter turn and their professional hatred becomes a personal vendetta,drama romance,1.9459101490553132,0.29411895055508724,0.7,0.4564713703330523,aishwarya aishwarya aishwarya drama romance drama romance sameer and raghav are two rival businessman based in kathmandu who can go any length to one up each other but when deepika an aspiring fashion model enters the picture sameer and raghav s rivalry takes a bitter turn and their professional hatred becomes a personal vendetta
https://www.imdb.com/title/tt7214472/,Hemant Rana: Saili,2017,4 min,"Short, Music",8.5,22.0,Saili perfectly captures the sad truth about life compulsion for earning a living by going to work in foreign land. This song entails the story of a husband who goes abroad for employment by sacrificing the time with loved ones and motherland.,hemant rana saili,saili perfectly captures the sad truth about life compulsion for earning a living by going to work in foreign land this song entails the story of a husband who goes abroad for employment by sacrificing the time with loved ones and motherland,short music,3.1354942159291497,0.4739213003788149,0.85,0.624352780227289,hemant rana saili hemant rana saili hemant rana saili short music short music saili perfectly captures the sad truth about life compulsion for earning a living by going to work in foreign land this song entails the story of a husband who goes abroad for employment by sacrificing the time with loved ones and motherland
https://www.imdb.com/title/tt7051562/,Maitighar,1966,134 min,"Drama, Musical",8.8,19.0,A girl who was born in Pokhara was sent to jail for 11 years but she didn't want to go out of the jail than police officer calls a deceive doctor than she tells her story about her self.,maitighar,a girl who was born in pokhara was sent to jail for 11 years but she didn t want to go out of the jail than police officer calls a deceive doctor than she tells her story about her self,drama musical,2.995732273553991,0.45279666837107374,0.8800000000000001,0.6236780010226444,maitighar maitighar maitighar drama musical drama musical a girl who was born in pokhara was sent to jail for 11 years but she didn t want to go out of the jail than police officer calls a deceive doctor than she tells her story about her self
https://www.imdb.com/title/tt8922840/,Ashmina,2018,15 min,"Short, Drama",8.8,31.0,"Nestled between a beautiful lake and the Himalayas, Ashmina, 13, lives with her family at the outskirts of Pokhara, Nepal, paragliding capital of the world.",ashmina,nestled between a beautiful lake and the himalayas ashmina 13 lives with her family at the outskirts of pokhara nepal paragliding capital of the world,short drama,3.4657359027997265,0.5238364202619554,0.8800000000000001,0.6663018521571733,ashmina ashmina ashmina short drama short drama nestled between a beautiful lake and the himalayas ashmina 13 lives with her family at the outskirts of pokhara nepal paragliding capital of the world
https://www.imdb.com/title/tt8103440/,Herne Katha,2018,,"Documentary, Short",9.5,56.0,Series of Short Documentaries about the people in Nepal. Untold stories of ordinary people.,herne katha,series of short documentaries about the people in nepal untold stories of ordinary people,documentary short,4.04305126783455,0.611096044960353,0.95,0.7466576269762117,herne katha herne katha herne katha documentary short documentary short series of short documentaries about the people in nepal untold stories of ordinary people
https://www.imdb.com/title/tt6577706/,Harke Haldar,2011,30 min,Comedy,7.9,10.0,"A weekly comedy serial from one of the rural village of Nepal, where the story revolves around the main character ex. Hawaldar (Harke ) along with his troublesome neighbors.",harke haldar,a weekly comedy serial from one of the rural village of nepal where the story revolves around the main character ex hawaldar harke along with his troublesome neighbors,comedy,2.3978952727983707,0.36243525504959684,0.79,0.5334611530297582,harke haldar harke haldar harke haldar comedy comedy a weekly comedy serial from one of the rural village of nepal where the story revolves around the main character ex hawaldar harke along with his troublesome neighbors
